Epoch,Batch,Total_Loss,CE_Loss,KD_Logits,KD_Hidden
1,0,21.306625366210938,10.976747512817383,1032.9879150390625,0.0
1,10,18.472126007080078,9.592409133911133,887.9718017578125,0.0
1,20,15.976296424865723,8.348204612731934,762.8092041015625,0.0
1,30,15.103023529052734,7.9834465980529785,711.957763671875,0.0
1,40,13.76883316040039,7.351402282714844,641.7430419921875,0.0
1,50,13.39652156829834,7.1921186447143555,620.4403076171875,0.0
1,60,12.768610000610352,6.8465189933776855,592.2091064453125,0.0
1,70,12.771656036376953,7.02175760269165,574.9898681640625,0.0
1,80,12.711883544921875,7.105504989624023,560.637939453125,0.0
1,90,12.58890151977539,6.905333995819092,568.3568115234375,0.0
1,100,12.651596069335938,6.957211017608643,569.4384765625,0.0
1,110,13.01253890991211,7.129391670227051,588.3147583007812,0.0
1,120,12.970783233642578,7.018893241882324,595.18896484375,0.0
1,130,12.076318740844727,6.697641849517822,537.86767578125,0.0
1,140,12.627767562866211,6.940459728240967,568.7308349609375,0.0
1,150,12.345743179321289,6.797971248626709,554.7772216796875,0.0
1,160,12.03077507019043,6.8078436851501465,522.293212890625,0.0
1,170,11.940254211425781,6.703895092010498,523.635986328125,0.0
1,180,11.698270797729492,6.530733108520508,516.7538452148438,0.0
1,190,12.721966743469238,6.829946517944336,589.2020263671875,0.0
1,200,11.437265396118164,6.314451694488525,512.2813720703125,0.0
1,210,11.581042289733887,6.399423599243164,518.161865234375,0.0
1,220,12.427009582519531,6.7101030349731445,571.690673828125,0.0
1,230,11.589435577392578,6.507054328918457,508.2381591796875,0.0
1,240,11.97824478149414,6.595475196838379,538.2770385742188,0.0
1,250,12.154109001159668,6.618417739868164,553.5691528320312,0.0
1,260,12.26388168334961,6.577092170715332,568.6790161132812,0.0
1,270,12.124919891357422,6.784412384033203,534.05078125,0.0
1,280,12.312643051147461,6.739352703094482,557.3291015625,0.0
1,290,11.526449203491211,6.361088275909424,516.5361328125,0.0
1,300,11.4876708984375,6.3419623374938965,514.57080078125,0.0
1,310,12.024137496948242,6.601337909698486,542.280029296875,0.0
1,320,12.163829803466797,6.6551032066345215,550.8726806640625,0.0
1,330,11.753032684326172,6.558499813079834,519.453369140625,0.0
1,340,11.706985473632812,6.374005317687988,533.2980346679688,0.0
1,350,11.657971382141113,6.487399101257324,517.0572509765625,0.0
1,360,10.855486869812012,6.122560501098633,473.2926330566406,0.0
1,370,11.408175468444824,6.269017696380615,513.915771484375,0.0
1,380,11.818767547607422,6.595220565795898,522.354736328125,0.0
1,390,12.028100967407227,6.691833972930908,533.626708984375,0.0
1,400,11.405904769897461,6.379678249359131,502.6226501464844,0.0
1,410,11.95217514038086,6.469781398773193,548.2393188476562,0.0
1,420,11.720685005187988,6.4646315574646,525.6053466796875,0.0
1,430,11.59803581237793,6.338453769683838,525.9581909179688,0.0
1,440,12.532169342041016,6.827332019805908,570.4837646484375,0.0
1,450,10.95465087890625,6.071126937866211,488.35235595703125,0.0
1,460,11.586929321289062,6.3935699462890625,519.3359985351562,0.0
1,470,11.400744438171387,6.361860752105713,503.8883972167969,0.0
1,480,11.713296890258789,6.494842052459717,521.845458984375,0.0
1,490,11.770492553710938,6.413081169128418,535.7412109375,0.0
1,500,12.325597763061523,6.71961784362793,560.5979614257812,0.0
1,510,11.86929702758789,6.474830150604248,539.4466552734375,0.0
1,520,11.671218872070312,6.5357441902160645,513.5474853515625,0.0
1,530,11.125717163085938,6.0691680908203125,505.65496826171875,0.0
1,540,11.3621826171875,6.197556972503662,516.462646484375,0.0
1,550,11.165288925170898,6.155206203460693,501.00830078125,0.0
1,560,11.242889404296875,6.228020191192627,501.48699951171875,0.0
1,570,11.384963989257812,6.201411247253418,518.3553466796875,0.0
1,580,11.103240966796875,6.303575038909912,479.9666442871094,0.0
1,590,10.902009010314941,6.020124435424805,488.1884765625,0.0
1,600,11.691411972045898,6.41079568862915,528.0616455078125,0.0
1,610,11.194994926452637,6.27100133895874,492.39935302734375,0.0
1,620,11.317928314208984,6.299189567565918,501.8738708496094,0.0
1,630,10.921643257141113,6.14334774017334,477.8295593261719,0.0
1,640,11.317611694335938,6.420139312744141,489.7472229003906,0.0
1,650,11.319479942321777,6.322812080383301,499.6667785644531,0.0
1,660,10.905595779418945,5.92912483215332,497.6471252441406,0.0
1,670,11.228965759277344,6.211087226867676,501.787841796875,0.0
1,680,11.816560745239258,6.4468183517456055,536.9741821289062,0.0
1,690,11.32394790649414,6.133924961090088,519.0023193359375,0.0
1,700,11.21661376953125,6.092525005340576,512.408935546875,0.0
1,710,11.060409545898438,6.22113037109375,483.927978515625,0.0
1,720,10.55801010131836,5.880199909210205,467.781005859375,0.0
1,730,11.063623428344727,6.177518367767334,488.6105041503906,0.0
1,740,10.717233657836914,6.003551483154297,471.3682861328125,0.0
1,750,10.754791259765625,6.1219964027404785,463.279541015625,0.0
1,760,10.891586303710938,6.07452917098999,481.70574951171875,0.0
1,770,11.192008018493652,6.351284980773926,484.07232666015625,0.0
1,780,11.069637298583984,6.128079891204834,494.15576171875,0.0
1,790,10.244159698486328,5.861483573913574,438.26763916015625,0.0
1,800,10.355585098266602,5.754607200622559,460.0977783203125,0.0
1,810,10.680948257446289,5.945521831512451,473.5426025390625,0.0
1,820,11.706621170043945,6.51242733001709,519.41943359375,0.0
1,830,10.673434257507324,5.947577953338623,472.58563232421875,0.0
1,840,10.88766860961914,5.99942684173584,488.82415771484375,0.0
1,850,10.40475082397461,5.85982608795166,454.4924621582031,0.0
1,860,11.190000534057617,6.194008827209473,499.5992126464844,0.0
1,870,10.424532890319824,5.705859184265137,471.86737060546875,0.0
1,880,10.854378700256348,6.238748073577881,461.56304931640625,0.0
1,890,11.220674514770508,6.390075206756592,483.0599365234375,0.0
1,900,11.118703842163086,6.014210224151611,510.4493103027344,0.0
1,910,10.397232055664062,5.717794418334961,467.94378662109375,0.0
1,920,11.036956787109375,6.060219764709473,497.67364501953125,0.0
1,930,10.047600746154785,5.6128106117248535,443.47900390625,0.0
1,940,10.427127838134766,5.817846775054932,460.9281311035156,0.0
1,950,11.353116035461426,6.307737827301025,504.5378112792969,0.0
1,960,10.222200393676758,5.711389541625977,451.08111572265625,0.0
1,970,10.387537002563477,5.826022148132324,456.15155029296875,0.0
1,980,10.623727798461914,5.988987922668457,463.47393798828125,0.0
1,990,10.7168550491333,6.009644031524658,470.72113037109375,0.0
1,1000,10.459999084472656,5.933005332946777,452.6993713378906,0.0
1,1010,10.220857620239258,5.78885555267334,443.20025634765625,0.0
1,1020,10.29350471496582,5.804258823394775,448.92462158203125,0.0
1,1030,10.439371109008789,5.841043472290039,459.832763671875,0.0
1,1040,10.549083709716797,5.796018600463867,475.3065185546875,0.0
1,1050,10.470453262329102,5.894923210144043,457.552978515625,0.0
1,1060,10.289777755737305,5.740955352783203,454.8822021484375,0.0
1,1070,10.361968994140625,5.839142322540283,452.28265380859375,0.0
1,1080,10.497152328491211,5.940915107727051,455.6236877441406,0.0
1,1090,10.866708755493164,6.007999420166016,485.8710021972656,0.0
1,1100,10.042847633361816,5.82790470123291,421.49432373046875,0.0
1,1110,10.919158935546875,6.0681352615356445,485.1023864746094,0.0
1,1120,10.46972942352295,5.7385149002075195,473.1214599609375,0.0
1,1130,10.166940689086914,5.682151794433594,448.47894287109375,0.0
1,1140,11.356123924255371,6.170561790466309,518.5562133789062,0.0
1,1150,10.432360649108887,5.857356071472168,457.50048828125,0.0
1,1160,10.621496200561523,6.058043479919434,456.34527587890625,0.0
1,1170,10.203466415405273,5.6789960861206055,452.447021484375,0.0
1,1180,10.11697769165039,5.765225410461426,435.1751708984375,0.0
1,1190,11.203397750854492,6.163604259490967,503.9794006347656,0.0
1,1200,10.771017074584961,6.000734329223633,477.0283203125,0.0
1,1210,10.42408561706543,5.788173198699951,463.5911865234375,0.0
1,1220,10.379388809204102,5.802682399749756,457.670654296875,0.0
1,1230,10.862483024597168,5.955159664154053,490.7323303222656,0.0
1,1240,10.26860237121582,5.741522312164307,452.70806884765625,0.0
1,1250,10.929731369018555,6.13314962387085,479.6582336425781,0.0
1,1260,10.450779914855957,5.886712551116943,456.40673828125,0.0
