Epoch,Batch,Total_Loss,CE_Loss,KD_Logits,KD_Hidden
1,910,319.83026123046875,7.136960506439209,632.5235595703125,0.0
1,920,347.1821594238281,7.294837474822998,687.0694580078125,0.0
1,930,318.0947265625,6.891461372375488,629.2979736328125,0.0
1,940,346.0556640625,6.8398661613464355,685.271484375,0.0
1,950,279.5729064941406,6.545727729797363,552.60009765625,0.0
1,960,323.56787109375,7.1653008460998535,639.970458984375,0.0
1,970,332.2582092285156,6.888668060302734,657.6277465820312,0.0
1,980,351.72186279296875,7.172159194946289,696.2715454101562,0.0
1,990,330.2420654296875,7.08062219619751,653.4035034179688,0.0
1,1000,364.31573486328125,7.303447723388672,721.3280029296875,0.0
1,1010,340.32073974609375,6.863373279571533,673.778076171875,0.0
1,1020,357.4916076660156,7.24122953414917,707.7420043945312,0.0
1,1030,321.1162414550781,7.116853713989258,635.1156005859375,0.0
1,1040,393.30120849609375,7.236371040344238,779.3660278320312,0.0
1,1050,323.2048645019531,7.201382637023926,639.2083740234375,0.0
1,1060,306.8617248535156,7.013702869415283,606.709716796875,0.0
1,1070,312.01385498046875,7.092024326324463,616.9356689453125,0.0
1,1080,306.176025390625,6.845498085021973,605.5065307617188,0.0
1,1090,340.3486328125,6.946168422698975,673.7510986328125,0.0
1,1100,339.9062194824219,6.694179058074951,673.1182861328125,0.0
1,1110,341.7623596191406,6.7896223068237305,676.735107421875,0.0
1,1120,318.03143310546875,7.081665992736816,628.981201171875,0.0
1,1130,322.6677551269531,6.704714298248291,638.6307983398438,0.0
1,1140,331.9148254394531,7.20808744430542,656.62158203125,0.0
1,1150,311.00152587890625,7.294369697570801,614.7086791992188,0.0
1,1160,316.3311462402344,6.960371971130371,625.701904296875,0.0
1,1170,341.5919494628906,7.172601699829102,676.0112915039062,0.0
1,1180,354.2050476074219,7.2847580909729,701.1253662109375,0.0
1,1190,330.23681640625,7.215424537658691,653.2581787109375,0.0
1,1200,306.6959533691406,7.023402214050293,606.3685302734375,0.0
1,1210,331.10009765625,6.9407958984375,655.2593994140625,0.0
1,1220,339.3959045410156,7.007873058319092,671.783935546875,0.0
1,1230,322.879150390625,7.039180278778076,638.7191162109375,0.0
1,1240,316.7610168457031,6.991374492645264,626.5306396484375,0.0
1,1250,315.80889892578125,6.686257839202881,624.9315185546875,0.0
1,1260,314.51544189453125,6.9062299728393555,622.1246337890625,0.0
1,1270,302.10687255859375,6.892935752868652,597.32080078125,0.0
1,1280,327.12054443359375,7.042238235473633,647.1988525390625,0.0
1,1290,320.88525390625,7.100316047668457,634.670166015625,0.0
1,1300,333.49951171875,7.169451713562012,659.82958984375,0.0
1,1310,327.2001037597656,7.217968463897705,647.1822509765625,0.0
1,1320,336.21990966796875,7.1504716873168945,665.2893676757812,0.0
1,1330,345.0403747558594,7.084368705749512,682.9963989257812,0.0
1,1340,349.7917785644531,7.084203720092773,692.4993286132812,0.0
1,1350,330.30975341796875,6.873293399810791,653.7462158203125,0.0
1,1360,318.00286865234375,7.320183753967285,628.685546875,0.0
1,1370,327.9959411621094,6.85776424407959,649.1340942382812,0.0
1,1380,336.9682922363281,7.091098785400391,666.845458984375,0.0
1,1390,313.42327880859375,6.937321662902832,619.9092407226562,0.0
1,1400,323.4319763183594,6.9427900314331055,639.921142578125,0.0
1,1410,314.4847106933594,6.888266563415527,622.0811767578125,0.0
1,1420,314.5071716308594,7.061817646026611,621.9525146484375,0.0
1,1430,305.0855407714844,7.007238388061523,603.163818359375,0.0
1,1440,314.4891357421875,6.9385786056518555,622.0396728515625,0.0
1,1450,305.4042053222656,6.963454723358154,603.844970703125,0.0
1,1460,328.99432373046875,6.938726902008057,651.0499267578125,0.0
1,1470,324.0175476074219,6.941461563110352,641.0936279296875,0.0
1,1480,285.19464111328125,6.698869228363037,563.6904296875,0.0
1,1490,365.98065185546875,7.172375202178955,724.7889404296875,0.0
1,1500,356.8348388671875,6.9248151779174805,706.744873046875,0.0
1,1510,292.2355041503906,6.9989542961120605,577.4720458984375,0.0
1,1520,300.3944396972656,6.855251789093018,593.9336547851562,0.0
1,1530,330.3913879394531,7.036770820617676,653.7460327148438,0.0
1,1540,323.4892883300781,7.332188129425049,639.6463623046875,0.0
1,1550,338.3818359375,7.118313312530518,669.6453857421875,0.0
1,1560,294.73577880859375,7.035807132720947,582.4357299804688,0.0
1,1570,319.139892578125,6.8778862953186035,631.4019165039062,0.0
1,1580,305.52960205078125,7.135511875152588,603.9237060546875,0.0
1,1590,337.07501220703125,7.174359321594238,666.9756469726562,0.0
1,1600,340.26837158203125,7.142950534820557,673.393798828125,0.0
1,1610,313.409912109375,6.9141645431518555,619.9056396484375,0.0
1,1620,318.1441345214844,6.587597370147705,629.70068359375,0.0
1,1630,373.6119689941406,7.061103343963623,740.162841796875,0.0
1,1640,345.86614990234375,7.081349849700928,684.6509399414062,0.0
1,1650,290.77789306640625,6.931707382202148,574.6240844726562,0.0
1,1660,344.657958984375,7.015982627868652,682.2999267578125,0.0
1,1670,342.534423828125,7.145483016967773,677.92333984375,0.0
1,1680,298.7445373535156,7.086452484130859,590.4026489257812,0.0
1,1690,316.5386047363281,7.149274826049805,625.9279174804688,0.0
1,1700,353.0276184082031,6.888396739959717,699.1668701171875,0.0
1,1710,298.43951416015625,6.814476013183594,590.0645751953125,0.0
1,1720,338.3365478515625,6.908713340759277,669.764404296875,0.0
1,1730,328.7073669433594,7.181840896606445,650.23291015625,0.0
1,1740,327.48248291015625,7.0819315910339355,647.883056640625,0.0
1,1750,303.7125244140625,6.86765193939209,600.557373046875,0.0
1,1760,293.3258056640625,6.925755023956299,579.725830078125,0.0
1,1770,317.1772155761719,7.1470417976379395,627.2073974609375,0.0
1,1780,321.6443786621094,6.809159278869629,636.4796142578125,0.0
1,1790,350.140869140625,6.9973626136779785,693.2843627929688,0.0
1,1800,291.0841369628906,6.909609794616699,575.2586669921875,0.0
1,1810,347.26318359375,7.242653846740723,687.28369140625,0.0
1,1820,326.7623596191406,7.028303146362305,646.4963989257812,0.0
1,1830,293.17529296875,6.8344950675964355,579.51611328125,0.0
1,1840,329.07421875,6.729550838470459,651.4188842773438,0.0
1,1850,296.6466979980469,6.81583309173584,586.4775390625,0.0
1,1860,323.9495544433594,6.996252536773682,640.90283203125,0.0
1,1870,301.74371337890625,7.021387577056885,596.466064453125,0.0
1,1880,349.98162841796875,7.202608108520508,692.7606201171875,0.0
1,1890,302.6413269042969,6.797768592834473,598.48486328125,0.0
1,1900,274.90496826171875,7.068020820617676,542.741943359375,0.0
1,1910,310.9140930175781,6.7761616706848145,615.052001953125,0.0
1,1920,319.03045654296875,6.94777774810791,631.1131591796875,0.0
1,1930,273.7841491699219,6.917775630950928,540.6505126953125,0.0
1,1940,331.9313659667969,7.142248630523682,656.720458984375,0.0
1,1950,299.8253479003906,7.049746036529541,592.6009521484375,0.0
1,1960,284.1898498535156,6.847509860992432,561.5321655273438,0.0
1,1970,351.42193603515625,6.794248580932617,696.0496215820312,0.0
1,1980,305.239013671875,6.9328436851501465,603.545166015625,0.0
1,1990,302.3212585449219,6.988602161407471,597.6539306640625,0.0
1,2000,327.6380920410156,6.799253463745117,648.4769287109375,0.0
1,2010,307.8410949707031,7.216116428375244,608.466064453125,0.0
1,2020,304.419921875,6.964334487915039,601.87548828125,0.0
1,2030,323.7423095703125,6.986011981964111,640.4985961914062,0.0
1,2040,334.78082275390625,6.678886413574219,662.8827514648438,0.0
1,2050,328.3552551269531,7.14006233215332,649.5704345703125,0.0
1,2060,319.13433837890625,7.053955554962158,631.2147216796875,0.0
1,2070,274.0213623046875,6.935655117034912,541.1070556640625,0.0
1,2080,344.4465026855469,7.14309024810791,681.7499389648438,0.0
1,2090,309.79010009765625,7.137635231018066,612.4425659179688,0.0
1,2100,315.8805236816406,6.937083721160889,624.823974609375,0.0
1,2110,305.2568664550781,6.904750823974609,603.6090087890625,0.0
1,2120,270.09130859375,6.712450981140137,533.4701538085938,0.0
1,2130,306.0074462890625,7.1366777420043945,604.8782348632812,0.0
1,2140,328.4490661621094,6.747607707977295,650.1505126953125,0.0
1,2150,331.49578857421875,6.856522560119629,656.1350708007812,0.0
1,2160,296.52679443359375,6.9643449783325195,586.0892333984375,0.0
1,2170,286.5931701660156,7.162426948547363,566.02392578125,0.0
1,2180,319.0074462890625,6.977407932281494,631.0374755859375,0.0
1,2190,299.00152587890625,7.032004356384277,590.9710693359375,0.0
1,2200,317.0697937011719,6.9273271560668945,627.2122802734375,0.0
1,2210,276.8424377441406,6.855795383453369,546.8291015625,0.0
1,2220,299.04345703125,6.769547462463379,591.3173828125,0.0
1,2230,312.35235595703125,6.976568698883057,617.7281494140625,0.0
1,2240,309.300048828125,6.980950355529785,611.619140625,0.0
1,2250,287.7606201171875,6.913575172424316,568.607666015625,0.0
1,2260,295.4750061035156,6.909378528594971,584.0406494140625,0.0
1,2270,297.0303039550781,6.668685436248779,587.3919067382812,0.0
1,2280,320.6663513183594,7.071735858917236,634.260986328125,0.0
1,2290,303.83612060546875,6.520519733428955,601.1517333984375,0.0
1,2300,291.602783203125,6.8740386962890625,576.33154296875,0.0
1,2310,301.69464111328125,6.773106575012207,596.6161499023438,0.0
1,2320,297.31744384765625,7.06492280960083,587.5699462890625,0.0
1,2330,341.288330078125,7.023200511932373,675.553466796875,0.0
1,2340,329.1846923828125,7.257655143737793,651.1117553710938,0.0
1,2350,305.6465759277344,6.785019397735596,604.5081176757812,0.0
1,2360,293.6446838378906,6.915591716766357,580.373779296875,0.0
1,2370,339.6550598144531,7.339925765991211,671.97021484375,0.0
1,2380,319.4381103515625,7.017934322357178,631.8582763671875,0.0
1,2390,281.58349609375,6.720470905303955,556.446533203125,0.0
1,2400,342.1166076660156,6.970122814178467,677.2631225585938,0.0
1,2410,324.61029052734375,6.544483661651611,642.6760864257812,0.0
1,2420,292.76611328125,6.677429676055908,578.8547973632812,0.0
1,2430,344.0453186035156,6.80135440826416,681.289306640625,0.0
1,2440,363.5597229003906,6.930724143981934,720.188720703125,0.0
1,2450,296.8026428222656,6.951471328735352,586.65380859375,0.0
1,2460,301.6332702636719,6.870702743530273,596.3958129882812,0.0
1,2470,269.8815612792969,6.922807216644287,532.84033203125,0.0
1,2480,302.7204895019531,7.078550338745117,598.3624267578125,0.0
1,2490,305.610107421875,6.937983989715576,604.2822265625,0.0
1,2500,300.7016906738281,6.946810245513916,594.45654296875,0.0
1,2510,329.25091552734375,6.991095066070557,651.5107421875,0.0
1,2520,335.67425537109375,6.797348499298096,664.5511474609375,0.0
1,2530,260.9217529296875,7.049346446990967,514.794189453125,0.0
1,2540,305.61138916015625,6.749410629272461,604.473388671875,0.0
1,2550,309.953369140625,6.7885637283325195,613.1181640625,0.0
1,2560,329.62762451171875,7.118756294250488,652.136474609375,0.0
1,2570,305.4962463378906,6.724926948547363,604.267578125,0.0
1,2580,317.0002136230469,7.136585712432861,626.8638305664062,0.0
1,2590,317.27178955078125,6.903194904327393,627.640380859375,0.0
1,2600,318.838134765625,6.931727409362793,630.7445678710938,0.0
1,2610,327.91204833984375,7.123426914215088,648.70068359375,0.0
1,2620,345.3551025390625,7.292847633361816,683.4173583984375,0.0
1,2630,313.1835632324219,7.0778374671936035,619.289306640625,0.0
1,2640,275.84600830078125,6.991766452789307,544.7002563476562,0.0
1,2650,315.5347900390625,6.9949564933776855,624.0746459960938,0.0
1,2660,294.7754211425781,6.8896894454956055,582.6611328125,0.0
1,2670,290.18353271484375,6.81748104095459,573.549560546875,0.0
1,2680,346.72296142578125,7.106860160827637,686.3390502929688,0.0
1,2690,325.8761901855469,6.947997570037842,644.8043823242188,0.0
1,2700,276.70391845703125,6.575328826904297,546.83251953125,0.0
1,2710,284.00537109375,6.741927623748779,561.268798828125,0.0
1,2720,311.49176025390625,6.877204418182373,616.1063232421875,0.0
1,2730,316.7170104980469,7.041097640991211,626.3929443359375,0.0
1,2740,355.64715576171875,7.083259582519531,704.2110595703125,0.0
1,2750,303.6739501953125,6.55728006362915,600.7906494140625,0.0
1,2760,312.9698791503906,6.807526588439941,619.1322021484375,0.0
1,2770,314.3219299316406,7.107729911804199,621.5361328125,0.0
1,2780,314.5611572265625,6.9900898933410645,622.1322021484375,0.0
1,2790,315.6698303222656,6.970904350280762,624.3687744140625,0.0
2,0,274.1853332519531,6.99554967880249,541.3751220703125,0.0
2,10,301.41876220703125,6.9200119972229,595.9175415039062,0.0
2,20,291.49627685546875,6.8061323165893555,576.1864013671875,0.0
2,30,297.59368896484375,6.732048988342285,588.455322265625,0.0
2,40,323.71759033203125,7.005115509033203,640.4300537109375,0.0
2,50,305.10357666015625,6.807999134063721,603.399169921875,0.0
2,60,288.2502136230469,6.774491786956787,569.7259521484375,0.0
2,70,304.3831481933594,6.675615310668945,602.0906982421875,0.0
2,80,309.7040100097656,6.866318225860596,612.5416870117188,0.0
2,90,286.37548828125,6.577953338623047,566.1730346679688,0.0
2,100,301.078857421875,6.898434162139893,595.25927734375,0.0
2,110,277.7269287109375,6.62345027923584,548.8303833007812,0.0
2,120,318.9491882324219,6.728567123413086,631.1697998046875,0.0
2,130,333.2848205566406,6.785584926605225,659.7840576171875,0.0
2,140,318.1582946777344,6.864569664001465,629.4520263671875,0.0
2,150,288.515625,7.038928031921387,569.9923095703125,0.0
2,160,346.1616516113281,6.930220603942871,685.39306640625,0.0
2,170,322.8161315917969,6.902163982391357,638.7301025390625,0.0
2,180,333.42572021484375,7.134260654449463,659.7171630859375,0.0
2,190,295.4822082519531,6.555793762207031,584.4086303710938,0.0
2,200,298.5025634765625,6.8733930587768555,590.1317138671875,0.0
2,210,338.76751708984375,6.767722129821777,670.767333984375,0.0
2,220,330.3660583496094,7.258091449737549,653.4739990234375,0.0
2,230,326.0575256347656,7.095568656921387,645.0194702148438,0.0
2,240,308.0602722167969,7.044112682342529,609.076416015625,0.0
2,250,327.89227294921875,6.860578536987305,648.9239501953125,0.0
2,260,374.59246826171875,7.08053731918335,742.1043701171875,0.0
2,270,318.5291442871094,6.5430378913879395,630.5152587890625,0.0
2,280,296.0948791503906,6.804333686828613,585.3854370117188,0.0
2,290,320.7925720214844,7.093332290649414,634.4918212890625,0.0
2,300,333.38531494140625,6.768984317779541,660.0016479492188,0.0
2,310,298.2374267578125,6.847020149230957,589.6278076171875,0.0
2,320,299.0417785644531,6.781459808349609,591.3021240234375,0.0
2,330,272.7627258300781,6.6157684326171875,538.90966796875,0.0
2,340,351.9900817871094,7.246565818786621,696.7335815429688,0.0
2,350,303.2873229980469,6.8191375732421875,599.7554931640625,0.0
2,360,335.5320129394531,6.956992149353027,664.1070556640625,0.0
2,370,276.0484924316406,6.7488112449646,545.34814453125,0.0
2,380,312.85491943359375,6.795762062072754,618.9140625,0.0
2,390,286.4810791015625,6.849750518798828,566.1124267578125,0.0
2,400,309.1100158691406,6.95802116394043,611.2620239257812,0.0
2,410,318.1971435546875,6.954329490661621,629.43994140625,0.0
2,420,298.3363342285156,7.096280097961426,589.576416015625,0.0
2,430,341.1060485839844,6.872257232666016,675.33984375,0.0
2,440,291.1332092285156,6.684098243713379,575.5823364257812,0.0
2,450,299.95648193359375,6.884100437164307,593.0288696289062,0.0
2,460,296.9098815917969,6.608633995056152,587.2111206054688,0.0
2,470,329.7790832519531,6.340009689331055,653.2181396484375,0.0
2,480,314.1251220703125,6.9196624755859375,621.33056640625,0.0
2,490,281.4617919921875,6.662975788116455,556.2606201171875,0.0
2,500,299.2970886230469,6.60184907913208,591.9923095703125,0.0
2,510,307.3364562988281,6.724245071411133,607.9486694335938,0.0
2,520,292.0539855957031,6.653604984283447,577.454345703125,0.0
2,530,326.37799072265625,7.1292853355407715,645.626708984375,0.0
2,540,300.5853271484375,6.846719264984131,594.3239135742188,0.0
2,550,305.2706604003906,6.774492263793945,603.766845703125,0.0
2,560,321.5466613769531,6.817209720611572,636.276123046875,0.0
2,570,316.5338134765625,6.79885196685791,626.268798828125,0.0
2,580,299.04876708984375,6.987301349639893,591.1102294921875,0.0
2,590,324.922119140625,6.753349781036377,643.0908813476562,0.0
2,600,336.87567138671875,7.030745029449463,666.7205810546875,0.0
2,610,299.74169921875,7.036857604980469,592.446533203125,0.0
2,620,328.7430419921875,6.944421768188477,650.5416870117188,0.0
2,630,314.5682678222656,6.536390781402588,622.6001586914062,0.0
2,640,334.16119384765625,7.060792922973633,661.2615966796875,0.0
2,650,305.4850769042969,6.674617290496826,604.2955322265625,0.0
2,660,280.9305419921875,6.728066444396973,555.1329956054688,0.0
2,670,320.1629638671875,6.443958759307861,633.8819580078125,0.0
2,680,296.4768371582031,6.718942165374756,586.2347412109375,0.0
2,690,309.4142761230469,6.9746294021606445,611.8539428710938,0.0
2,700,334.8580322265625,7.022521495819092,662.6935424804688,0.0
2,710,306.2115173339844,6.734410285949707,605.6885986328125,0.0
2,720,322.7332763671875,6.8262715339660645,638.6402587890625,0.0
2,730,320.6370849609375,6.871335983276367,634.40283203125,0.0
2,740,302.4322814941406,7.064574718475342,597.7999877929688,0.0
2,750,290.94476318359375,6.680286407470703,575.209228515625,0.0
2,760,305.3865661621094,7.080546855926514,603.6925659179688,0.0
2,770,331.96405029296875,6.931301593780518,656.996826171875,0.0
2,780,280.20562744140625,6.445529937744141,553.9656982421875,0.0
2,790,332.7247314453125,6.893324851989746,658.55615234375,0.0
2,800,328.6028747558594,6.773922920227051,650.4318237304688,0.0
2,810,296.6703796386719,6.340654373168945,587.0001220703125,0.0
2,820,295.3211364746094,7.113278865814209,583.5289916992188,0.0
2,830,282.44537353515625,6.553180694580078,558.3375854492188,0.0
2,840,288.36724853515625,6.572366237640381,570.162109375,0.0
2,850,319.77197265625,6.711763381958008,632.8321533203125,0.0
2,860,315.42333984375,6.93688440322876,623.9097900390625,0.0
2,870,259.06488037109375,6.750198841094971,511.37957763671875,0.0
2,880,292.8853759765625,6.673051357269287,579.0977172851562,0.0
2,890,299.74560546875,6.984257221221924,592.5069580078125,0.0
2,900,295.6708679199219,6.705846786499023,584.6358642578125,0.0
2,910,306.3077392578125,6.808681488037109,605.8068237304688,0.0
2,920,283.8278503417969,6.8913068771362305,560.764404296875,0.0
2,930,297.0313415527344,6.837228298187256,587.2254638671875,0.0
2,940,312.40386962890625,6.8270039558410645,617.980712890625,0.0
2,950,304.4315490722656,7.077621936798096,601.7854614257812,0.0
2,960,291.5138244628906,6.951333999633789,576.0762939453125,0.0
2,970,321.2904052734375,6.8480024337768555,635.7327880859375,0.0
2,980,284.66473388671875,6.742793083190918,562.586669921875,0.0
2,990,307.4809265136719,6.860066890716553,608.101806640625,0.0
2,1000,299.83489990234375,6.893619060516357,592.7761840820312,0.0
2,1010,289.5909423828125,6.383803367614746,572.798095703125,0.0
2,1020,318.67132568359375,7.314795970916748,630.02783203125,0.0
2,1030,292.8957824707031,6.682684898376465,579.10888671875,0.0
2,1040,313.3801574707031,6.882856369018555,619.87744140625,0.0
2,1050,324.4859313964844,7.057427406311035,641.9144287109375,0.0
2,1060,308.5042724609375,6.7848734855651855,610.2236938476562,0.0
2,1070,310.7779541015625,6.7409539222717285,614.81494140625,0.0
2,1080,319.1076354980469,6.711589336395264,631.503662109375,0.0
2,1090,291.3341979980469,6.5826873779296875,576.085693359375,0.0
2,1100,311.3148193359375,6.976374626159668,615.6532592773438,0.0
2,1110,300.901611328125,6.921518325805664,594.8817138671875,0.0
2,1120,318.8463134765625,6.914315700531006,630.7783203125,0.0
2,1130,330.845947265625,7.142107963562012,654.5498046875,0.0
2,1140,302.1741027832031,6.855264186859131,597.492919921875,0.0
2,1150,338.9624938964844,7.020939826965332,670.904052734375,0.0
2,1160,303.28094482421875,6.832770824432373,599.7291259765625,0.0
2,1170,284.76043701171875,6.592019081115723,562.9288330078125,0.0
2,1180,289.69677734375,7.079134464263916,572.3143920898438,0.0
2,1190,291.99072265625,6.7415971755981445,577.2398681640625,0.0
2,1200,279.2941589355469,6.651082515716553,551.937255859375,0.0
2,1210,293.7638854980469,6.670085906982422,580.857666015625,0.0
2,1220,275.6235046386719,6.71872091293335,544.5282592773438,0.0
2,1230,283.9853515625,6.895752906799316,561.074951171875,0.0
2,1240,267.3569641113281,6.759444713592529,527.9544677734375,0.0
2,1250,291.30859375,6.96397066116333,575.6531982421875,0.0
2,1260,321.4341735839844,6.5834641456604,636.284912109375,0.0
2,1270,351.0507507324219,7.0856451988220215,695.015869140625,0.0
2,1280,313.34454345703125,7.038666248321533,619.650390625,0.0
2,1290,310.5194091796875,6.980620384216309,614.0582275390625,0.0
2,1300,315.6205749511719,6.745729446411133,624.4954223632812,0.0
2,1310,317.2549133300781,7.009702682495117,627.5001220703125,0.0
2,1320,326.9300842285156,6.918756484985352,646.94140625,0.0
2,1330,321.3606262207031,7.091461658477783,635.6297607421875,0.0
2,1340,269.7071228027344,6.795674800872803,532.6185913085938,0.0
2,1350,313.2860412597656,6.952077388763428,619.6199951171875,0.0
2,1360,306.53070068359375,6.711307525634766,606.35009765625,0.0
2,1370,304.8238220214844,6.745812892913818,602.90185546875,0.0
2,1380,298.2281188964844,7.033417701721191,589.4227905273438,0.0
2,1390,314.0265808105469,6.890227794647217,621.1629638671875,0.0
2,1400,324.56097412109375,6.778573989868164,642.3433837890625,0.0
2,1410,295.6741943359375,6.6190876960754395,584.7293090820312,0.0
2,1420,293.7850341796875,6.689389705657959,580.8806762695312,0.0
2,1430,313.6387023925781,6.6368818283081055,620.6405029296875,0.0
2,1440,314.9270324707031,6.706961631774902,623.1470947265625,0.0
2,1450,298.84503173828125,6.488567352294922,591.2014770507812,0.0
2,1460,302.5098876953125,6.842546463012695,598.17724609375,0.0
2,1470,323.526611328125,6.8612775802612305,640.1919555664062,0.0
2,1480,318.6286315917969,6.9055657386779785,630.3516845703125,0.0
2,1490,294.48065185546875,6.850846767425537,582.1104736328125,0.0
2,1500,299.4994201660156,6.997843265533447,592.0009765625,0.0
2,1510,305.5962219238281,6.811953067779541,604.3804931640625,0.0
2,1520,294.3865661621094,6.763204574584961,582.0099487304688,0.0
