Epoch,Batch,Total_Loss,CE,KD,Phase,Mag,Mag_Mean,Mag_Std,Phase_Mean,Phase_Std
1,1420,8.971420288085938,8.971420288085938,0.0,0.0,0.0,1.202060580253601,0.8276411294937134,1.562209129333496,1.1429046392440796
1,1430,8.393132209777832,8.393132209777832,0.0,0.0,0.0,1.202751874923706,0.827385425567627,1.5652204751968384,1.1371877193450928
1,1440,8.5330228805542,8.5330228805542,0.0,0.0,0.0,1.2016650438308716,0.8299470543861389,1.5646101236343384,1.139404058456421
1,1450,8.72382640838623,8.72382640838623,0.0,0.0,0.0,1.203230857849121,0.8280624151229858,1.56215238571167,1.1444838047027588
1,1460,8.818814277648926,8.818814277648926,0.0,0.0,0.0,1.2022855281829834,0.829954981803894,1.5599017143249512,1.1422756910324097
1,1470,8.65024471282959,8.65024471282959,0.0,0.0,0.0,1.202263593673706,0.8305953145027161,1.561402678489685,1.1413124799728394
1,1480,8.641278266906738,8.641278266906738,0.0,0.0,0.0,1.2032424211502075,0.8299582600593567,1.5601694583892822,1.1450995206832886
1,1490,8.667510032653809,8.667510032653809,0.0,0.0,0.0,1.2029104232788086,0.8311364650726318,1.5599161386489868,1.1436641216278076
1,1500,8.38797664642334,8.38797664642334,0.0,0.0,0.0,1.2023160457611084,0.8325011134147644,1.5604827404022217,1.142492413520813
1,1510,8.361854553222656,8.361854553222656,0.0,0.0,0.0,1.2029157876968384,0.8320556879043579,1.561357021331787,1.1427582502365112
1,1520,8.236226081848145,8.236226081848145,0.0,0.0,0.0,1.2029491662979126,0.8331244587898254,1.5616559982299805,1.141900658607483
1,1530,8.324715614318848,8.324715614318848,0.0,0.0,0.0,1.2042946815490723,0.8315833806991577,1.5592975616455078,1.144888162612915
1,1540,8.039717674255371,8.039717674255371,0.0,0.0,0.0,1.2038946151733398,0.8328803777694702,1.5629016160964966,1.1431617736816406
1,1550,9.222895622253418,9.222895622253418,0.0,0.0,0.0,1.2122596502304077,0.8204407095909119,1.5611772537231445,1.143833875656128
1,1560,8.098786354064941,8.098786354064941,0.0,0.0,0.0,1.2058587074279785,0.8313757181167603,1.5589451789855957,1.1449878215789795
1,1570,8.478989601135254,8.478989601135254,0.0,0.0,0.0,1.207410454750061,0.8294678926467896,1.5565844774246216,1.1475415229797363
1,1580,8.188082695007324,8.188082695007324,0.0,0.0,0.0,1.2071712017059326,0.8303831219673157,1.562647819519043,1.14425790309906
