Epoch,Batch,Total_Loss,CE,KD,Phase,Mag
1,580,4.968280792236328,0.8190349340438843,414.924560546875,0.8568140268325806,4.91929817199707
1,590,4.760964393615723,0.8661943078041077,389.47698974609375,0.8624611496925354,4.969051361083984
1,600,4.833737373352051,0.7948000431060791,403.89373779296875,0.8853220343589783,5.179065227508545
1,610,4.894221305847168,0.8806203603744507,401.360107421875,0.7521435022354126,4.492083549499512
1,620,4.824759006500244,0.8726901412010193,395.2069091796875,0.7502603530883789,4.2173171043396
1,630,4.964566707611084,0.7958289384841919,416.873779296875,0.7843629717826843,4.570924282073975
1,640,4.693951606750488,0.8296549320220947,386.4296569824219,0.8677455186843872,5.139531135559082
1,650,5.11992073059082,1.0968420505523682,402.3078308105469,0.7368828654289246,4.359638690948486
1,660,4.7496747970581055,0.9594787955284119,379.01959228515625,0.8989181518554688,5.179696083068848
1,670,4.687750816345215,0.8603595495223999,382.7391357421875,0.8224977850914001,4.860020160675049
1,680,4.869605541229248,0.8992310166358948,397.0374450683594,0.7804747819900513,4.5778069496154785
1,690,4.778066635131836,0.9591104984283447,381.8956298828125,0.7862561941146851,4.678971290588379
1,700,4.6560235023498535,0.9047760367393494,375.124755859375,0.7961535453796387,4.740559101104736
1,710,4.789348125457764,0.8193425536155701,397.0005798339844,0.8301934599876404,4.756335258483887
1,720,4.6850152015686035,0.7395499348640442,394.5465087890625,0.7466979622840881,4.478791236877441
1,730,4.662786483764648,0.7407557964324951,392.20306396484375,0.7867944836616516,4.546658992767334
1,740,4.896155834197998,0.880224883556366,401.5931396484375,0.7672258615493774,4.537649631500244
1,750,4.851476669311523,0.8462225198745728,400.52545166015625,0.7353740334510803,4.407556056976318
1,760,4.556020259857178,0.9051527380943298,365.0867614746094,0.8477835059165955,5.123903274536133
1,770,4.749870300292969,0.8120617270469666,393.7808837890625,0.7573233842849731,4.399752140045166
1,780,4.630489349365234,0.7529354095458984,387.75543212890625,0.7974899411201477,4.834124565124512
1,790,4.618117809295654,0.7591425776481628,385.89752197265625,0.7706052660942078,4.37702751159668
1,800,4.5151495933532715,0.7416757941246033,377.347412109375,0.8142015933990479,4.752015590667725
1,810,4.863762378692627,0.8205872178077698,404.3175354003906,0.8324651122093201,4.855044841766357
1,820,4.41549825668335,0.7584720849990845,365.70263671875,0.9454797506332397,5.529771327972412
1,830,4.70344352722168,0.8105360865592957,389.2907409667969,0.7367674112319946,4.19650936126709
1,840,4.81230354309082,0.8830591440200806,392.9244384765625,0.7122287750244141,4.3560991287231445
1,850,4.691869258880615,0.9132991433143616,377.85699462890625,0.7742729783058167,4.49169397354126
1,860,4.433233261108398,0.7868430018424988,364.6390380859375,0.8485521674156189,4.811067581176758
1,870,4.5106425285339355,0.8314617872238159,367.9180908203125,0.761952817440033,4.538614273071289
1,880,4.728181838989258,0.8521221280097961,387.60595703125,0.7884067296981812,4.654514312744141
1,890,4.51213264465332,0.7389495968818665,377.31829833984375,0.7823105454444885,4.548429012298584
1,900,4.623007774353027,0.787281334400177,383.5726318359375,0.8161556124687195,4.868645668029785
1,910,4.657171726226807,0.6565364599227905,400.0635070800781,0.8050233125686646,4.582200050354004
1,920,4.828721523284912,0.8396952748298645,398.90264892578125,0.7082436084747314,4.152292251586914
1,930,4.550770282745361,0.7671834230422974,378.35870361328125,0.8583494424819946,5.029192924499512
1,940,4.6438889503479,0.8436518907546997,380.0237121582031,0.863587498664856,5.1000657081604
1,950,4.627397537231445,0.759757936000824,386.76397705078125,0.7651687264442444,4.62908411026001
1,960,4.4578728675842285,0.7559126615524292,370.1960144042969,0.803726315498352,4.693007469177246
1,970,4.528514862060547,0.7269926071166992,380.1522216796875,0.8972829580307007,5.086418151855469
1,980,4.227921962738037,0.7233328223228455,350.45892333984375,0.9507627487182617,5.574513912200928
1,990,4.378719329833984,0.7715654969215393,360.7153625488281,0.8404335379600525,4.798274517059326
1,1000,4.652694225311279,0.6976574659347534,395.5036926269531,0.7834790945053101,4.525349140167236
1,1010,4.185302734375,0.7012575268745422,348.404541015625,0.8923660516738892,5.492979526519775
1,1020,4.402439594268799,0.6965650320053101,370.58746337890625,0.822773277759552,4.877856254577637
1,1030,4.488497257232666,0.6850394010543823,380.3457946777344,0.8560354709625244,5.181863784790039
1,1040,4.702177047729492,0.7376805543899536,396.44964599609375,0.690738320350647,4.114535808563232
1,1050,4.414669990539551,0.7430803775787354,367.15899658203125,0.8981181383132935,5.318243026733398
1,1060,5.186469078063965,0.7807682156562805,440.570068359375,0.7118931412696838,4.059528827667236
1,1070,4.4879984855651855,0.7912434935569763,369.675537109375,0.7599644660949707,4.49466609954834
1,1080,4.496687412261963,0.821809709072113,367.4877624511719,0.7714519500732422,4.461183547973633
1,1090,4.596291542053223,0.8437602519989014,375.25311279296875,0.7989823818206787,4.753798007965088
1,1100,4.35111665725708,0.7013236880302429,364.97930908203125,0.8508944511413574,4.80511999130249
1,1110,4.532299041748047,0.7163044810295105,381.5994873046875,0.7312333583831787,4.316468238830566
1,1120,4.504770755767822,0.7467368841171265,375.80340576171875,0.7751110792160034,4.6099467277526855
1,1130,4.4846720695495605,0.8382810950279236,364.63909912109375,0.8304337859153748,4.781739234924316
1,1140,4.64406681060791,0.789618194103241,385.4448547363281,0.7949369549751282,4.51285457611084
1,1150,4.657899856567383,0.7460439205169678,391.18560791015625,0.7096989154815674,4.245280742645264
1,1160,4.596139430999756,0.7354925274848938,386.064697265625,0.8399454355239868,4.926380157470703
1,1170,4.444114685058594,0.7158900499343872,372.82244873046875,0.8602169156074524,5.059379577636719
1,1180,4.496822834014893,0.7809391021728516,371.58837890625,0.9059177041053772,5.524714469909668
1,1190,4.691889762878418,0.7737037539482117,391.8186340332031,0.7769593000411987,4.465665817260742
1,1200,4.586889743804932,0.7051677107810974,388.1722412109375,0.809388279914856,4.669278144836426
1,1210,4.752819061279297,0.7655377388000488,398.7281188964844,0.6654222011566162,4.174870014190674
1,1220,4.507112503051758,0.782707154750824,372.4405517578125,0.8086738586425781,4.73336935043335
1,1230,4.104496002197266,0.7583999037742615,334.609619140625,0.9253056049346924,5.483010292053223
1,1240,4.383777618408203,0.7497561573982239,363.40216064453125,0.8938723802566528,5.3397698402404785
1,1250,4.331697940826416,0.7385212182998657,359.3176574707031,0.8381615877151489,5.084373950958252
1,1260,4.597443103790283,0.6917768120765686,390.566650390625,0.6947559714317322,4.111459732055664
1,1270,4.372293472290039,0.7309427857398987,364.13507080078125,0.797685444355011,4.782118797302246
1,1280,4.295059680938721,0.8363248109817505,345.8735046386719,0.7974609732627869,4.728854179382324
1,1290,4.510485649108887,0.8847702741622925,362.571533203125,0.8872122168540955,5.298290252685547
1,1300,4.591324806213379,0.8230284452438354,376.82965087890625,0.7734771966934204,4.645547866821289
1,1310,4.287618637084961,0.7705379128456116,351.70806884765625,0.8295986652374268,4.892951965332031
1,1320,4.333488464355469,0.7972300052642822,353.6258850097656,0.7966481447219849,4.810757160186768
1,1330,4.389726638793945,0.8220034837722778,356.7723388671875,0.8218250274658203,4.934061527252197
1,1340,4.32789421081543,0.7876049280166626,354.0289306640625,0.8475980758666992,5.047772407531738
1,1350,4.458067893981934,0.7701786160469055,368.7889404296875,0.7931534051895142,4.736241340637207
1,1360,4.216396808624268,0.7246579527854919,349.17388916015625,0.8600763082504272,5.128565311431885
1,1370,4.488492488861084,0.6614527106285095,382.7039794921875,0.7680671215057373,4.494029998779297
1,1380,4.415628910064697,0.7202430963516235,369.53857421875,0.7383134961128235,4.369889259338379
1,1390,4.623931884765625,0.6707780957221985,395.31536865234375,0.7987470030784607,4.680085182189941
1,1400,4.511684417724609,0.6662347316741943,384.5449523925781,0.8697308897972107,5.165334224700928
1,1410,4.451653480529785,0.7504990100860596,370.115478515625,0.8041890263557434,4.7633538246154785
1,1420,4.3897857666015625,0.8109151721000671,357.8870849609375,0.845169186592102,4.856541633605957
1,1430,4.470157146453857,0.8269217610359192,364.32354736328125,0.8218677043914795,4.935478210449219
1,1440,4.4433183670043945,0.8090091347694397,363.4309387207031,0.805814802646637,4.839192867279053
1,1450,4.519631385803223,0.7638841271400452,375.57470703125,0.696416974067688,4.09931755065918
1,1460,4.309134006500244,0.7679340243339539,354.1199951171875,0.8594116568565369,5.117081165313721
1,1470,3.9621071815490723,0.6555157899856567,330.6591491699219,0.9272263646125793,5.521368980407715
1,1480,4.302000522613525,0.6626614332199097,363.93389892578125,0.9146090149879456,5.475553512573242
1,1490,4.223944664001465,0.6290316581726074,359.4913330078125,0.912559449672699,5.13558292388916
1,1500,4.349782466888428,0.6625897288322449,368.7192687988281,0.8018825054168701,4.673429489135742
1,1510,4.655251502990723,0.7704265713691711,388.48248291015625,0.7314170598983765,4.154289722442627
1,1520,4.4466753005981445,0.7803547978401184,366.6320495605469,0.7858090400695801,4.698864936828613
1,1530,4.413390636444092,0.7800318598747253,363.33587646484375,0.814429521560669,4.801399230957031
1,1540,4.384856224060059,0.7413853406906128,364.34710693359375,0.8339055776596069,4.974252700805664
1,1550,4.481057643890381,0.8633438348770142,361.7713928222656,0.806313157081604,4.734465599060059
1,1560,4.357367992401123,0.7042715549468994,365.3096618652344,0.8286310434341431,4.866042137145996
1,1570,4.597485065460205,0.7174177169799805,388.0067443847656,0.7525987029075623,4.544277667999268
1,1580,4.53594446182251,0.7491443157196045,378.6800231933594,0.7579583525657654,4.486820220947266
1,1590,4.331291198730469,0.7348925471305847,359.639892578125,0.8403715491294861,4.9478864669799805
1,1600,4.465685844421387,0.748160183429718,371.7525634765625,0.7540408968925476,4.390466690063477
1,1610,4.231536865234375,0.7271433472633362,350.4393310546875,0.7725374102592468,4.4246439933776855
1,1620,4.413166522979736,0.6959214806556702,371.7245178222656,0.8122857809066772,4.736949920654297
1,1630,4.189784526824951,0.675033688545227,351.47509765625,0.7499818801879883,4.424543857574463
1,1640,4.194246292114258,0.6835539937019348,351.0692138671875,0.8426650166511536,5.106157302856445
1,1650,4.338763236999512,0.7688092589378357,356.99542236328125,0.8082621097564697,4.963592052459717
1,1660,4.493312835693359,0.7702892422676086,372.3023681640625,0.7548268437385559,4.237692832946777
1,1670,4.629185676574707,0.7349310517311096,389.42547607421875,0.6421425938606262,3.8303186893463135
1,1680,4.374424457550049,0.7754703164100647,359.8954162597656,0.7951776385307312,4.748716831207275
1,1690,4.283342361450195,0.7530357241630554,353.03070068359375,0.845428466796875,5.136822700500488
1,1700,4.380002975463867,0.7032957673072815,367.67071533203125,0.8019447326660156,4.829541206359863
1,1710,4.2468085289001465,0.7258229851722717,352.09857177734375,0.803270161151886,4.662850379943848
1,1720,4.5396881103515625,0.7724671363830566,376.72210693359375,0.7450269460678101,4.34091854095459
1,1730,4.365603923797607,0.7977522015571594,356.78515625,0.6869242191314697,3.9843075275421143
1,1740,4.384568691253662,0.7538361549377441,363.0732727050781,0.7344010472297668,4.526365756988525
1,1750,4.498277187347412,0.7200213074684143,377.8255920410156,0.7288976907730103,4.1432929039001465
1,1760,4.384105682373047,0.7446455359458923,363.946044921875,0.8126359581947327,4.947183132171631
1,1770,4.257758140563965,0.7626363039016724,349.51220703125,0.7837729454040527,4.722263813018799
1,1780,4.329062461853027,0.7717845439910889,355.7278137207031,0.7792398929595947,4.714303970336914
1,1790,4.438734531402588,0.7095852494239807,372.9149475097656,0.8004512190818787,4.732321739196777
1,1800,4.143381595611572,0.6326640844345093,351.07177734375,0.8966927528381348,5.381650924682617
1,1810,4.653557777404785,0.6870492696762085,396.65087890625,0.7289400100708008,4.12916374206543
1,1820,4.291940689086914,0.6966239809989929,359.53167724609375,0.8498512506484985,5.028437614440918
1,1830,3.8267436027526855,0.600543737411499,322.6199951171875,0.9193891286849976,5.469754219055176
1,1840,4.330550670623779,0.6627570390701294,366.7793884277344,0.7450191974639893,4.288220405578613
1,1850,4.194397926330566,0.6525603532791138,354.1837463378906,0.7624737620353699,4.362898349761963
1,1860,4.1244587898254395,0.722771167755127,340.16876220703125,0.7951072454452515,4.768063545227051
1,1870,4.166841506958008,0.7303821444511414,343.64593505859375,0.8536370396614075,5.11662483215332
1,1880,4.104042053222656,0.6531313061714172,345.091064453125,0.8124231100082397,4.733276844024658
1,1890,4.0703606605529785,0.669134795665741,340.12261962890625,0.7626305818557739,4.554191589355469
1,1900,4.133293151855469,0.7433862090110779,338.99072265625,0.8368873000144958,4.927008628845215
1,1910,4.282139301300049,0.6943978667259216,358.774169921875,0.7411406636238098,4.304935455322266
1,1920,4.386323928833008,0.7939746379852295,359.23492431640625,0.7840322852134705,4.672938823699951
1,1930,4.0029754638671875,0.6240828633308411,337.8892822265625,0.8109613656997681,4.883581638336182
1,1940,3.8899986743927,0.6470732092857361,324.29254150390625,0.8266572952270508,4.857511520385742
1,1950,4.412903785705566,0.7780102491378784,363.4893798828125,0.7351177334785461,4.345657825469971
1,1960,3.993155002593994,0.6742364168167114,331.891845703125,0.8868944644927979,5.062458038330078
1,1970,4.251293182373047,0.7358837127685547,351.54095458984375,0.7151190638542175,4.134148120880127
1,1980,4.269362449645996,0.7014607191085815,356.7901611328125,0.7362412214279175,4.201776504516602
1,1990,4.368894100189209,0.6687600016593933,370.013427734375,0.7971162796020508,4.687533855438232
1,2000,4.137941360473633,0.674811601638794,346.3129577636719,0.8578988313674927,5.062445163726807
1,2010,4.0701165199279785,0.6482792496681213,342.1837463378906,0.8347231149673462,5.007606506347656
1,2020,4.354219436645508,0.7548527121543884,359.93670654296875,0.7573864459991455,4.450364589691162
1,2030,4.23137903213501,0.7626070380210876,346.8772277832031,0.8209255933761597,4.8780517578125
1,2040,4.108891010284424,0.7065865397453308,340.23046875,0.8248916864395142,4.897690773010254
1,2050,4.083437442779541,0.6085312962532043,347.4906311035156,0.8719225525856018,5.364173412322998
1,2060,4.379395008087158,0.7090007066726685,367.0394287109375,0.7973135113716125,4.71818208694458
1,2070,4.272191524505615,0.699886679649353,357.23046875,0.7528027892112732,4.555765151977539
1,2080,4.1743035316467285,0.7299938797950745,344.43096923828125,0.829928994178772,4.891590118408203
1,2090,4.108187198638916,0.6598308682441711,344.83563232421875,0.8507577180862427,5.251020431518555
1,2100,3.8725693225860596,0.7060735821723938,316.64959716796875,0.8257849812507629,4.7586469650268555
1,2110,4.288567543029785,0.6526651978492737,363.5902404785156,0.7460876107215881,4.143680095672607
1,2120,4.2158732414245605,0.7120928168296814,350.3780517578125,0.8113901019096375,4.667238712310791
1,2130,4.453616142272949,0.8311738967895508,362.2442626953125,0.6887520551681519,4.047601699829102
1,2140,4.058659553527832,0.7259469032287598,333.271240234375,0.9080294370651245,5.343177318572998
1,2150,4.056542873382568,0.6984875798225403,335.8055114746094,0.7903676629066467,4.67562198638916
1,2160,4.326841831207275,0.756989061832428,356.98529052734375,0.7074678540229797,4.052385330200195
1,2170,4.126294136047363,0.6858158707618713,344.0478515625,0.8459786176681519,5.112353801727295
1,2180,3.6237144470214844,0.6964267492294312,292.728759765625,0.999961793422699,6.4033894538879395
1,2190,4.097241401672363,0.768183708190918,332.90576171875,0.7537362575531006,4.482430934906006
1,2200,4.1002020835876465,0.7307748198509216,336.9427490234375,0.8128443360328674,4.983785629272461
1,2210,4.600828647613525,0.7222029566764832,387.8625793457031,0.6182741522789001,3.7015955448150635
1,2220,4.257452964782715,0.6867184638977051,357.07342529296875,0.7234025597572327,4.465692520141602
1,2230,4.032923698425293,0.6398952007293701,339.3028869628906,0.7966688871383667,4.860682010650635
1,2240,4.1619744300842285,0.696748673915863,346.5225830078125,0.8572430610656738,5.209372520446777
1,2250,3.8447232246398926,0.5834280848503113,326.1295166015625,0.988657534122467,6.032538414001465
1,2260,4.083408355712891,0.7283774018287659,335.5030822753906,0.821010947227478,4.984897136688232
1,2270,4.172654628753662,0.7802635431289673,339.2391357421875,0.7888822555541992,4.9661865234375
1,2280,4.154297828674316,0.6299142241477966,352.4383544921875,0.8060147762298584,4.739629745483398
1,2290,4.337715148925781,0.6957142353057861,364.20013427734375,0.7783639430999756,4.695987224578857
1,2300,4.089770793914795,0.7456801533699036,334.4090881347656,0.7684909105300903,4.342501163482666
1,2310,4.0628886222839355,0.7311407923698425,333.1748046875,0.7272977232933044,4.126718521118164
1,2320,3.86977481842041,0.6342042088508606,323.55706787109375,0.7932153344154358,4.75545072555542
1,2330,4.096992492675781,0.718250036239624,337.874267578125,0.8086711168289185,4.812192440032959
1,2340,4.155055522918701,0.7241760492324829,343.08795166015625,0.8370829820632935,5.10016393661499
1,2350,4.293481349945068,0.714625895023346,357.88555908203125,0.8357753157615662,5.07687520980835
1,2360,4.115715026855469,0.6481600999832153,346.7554931640625,0.8244357109069824,5.100026607513428
1,2370,4.374992370605469,0.6857463717460632,368.9245910644531,0.6568319797515869,3.7727859020233154
1,2380,3.849621057510376,0.6184718608856201,323.11492919921875,0.8714122176170349,5.121277332305908
1,2390,4.082213878631592,0.6432961225509644,343.89178466796875,0.7787584662437439,4.579128265380859
1,2400,4.249964237213135,0.7790687084197998,347.0895690917969,0.7650114297866821,4.521321773529053
1,2410,4.192944526672363,0.6886327266693115,350.4311828613281,0.7978143095970154,4.69580078125
1,2420,4.100070953369141,0.6733033657073975,342.6767578125,0.7520111203193665,4.375542640686035
1,2430,4.1048054695129395,0.7047697305679321,340.00360107421875,0.8276486396789551,4.870328903198242
1,2440,4.073971748352051,0.7215436697006226,335.2427978515625,0.7950266599655151,4.7074103355407715
1,2450,4.02879524230957,0.6804901957511902,334.8305358886719,0.8334721922874451,4.921864986419678
1,2460,3.9507994651794434,0.6563959121704102,329.44036865234375,0.8615258932113647,5.146784782409668
1,2470,4.247495651245117,0.7331197261810303,351.4376220703125,0.7600950002670288,4.483156204223633
1,2480,4.1296000480651855,0.6899145245552063,343.96856689453125,0.7835443615913391,4.849390506744385
1,2490,4.140913963317871,0.6888940930366516,345.20196533203125,0.8108980655670166,4.629809856414795
1,2500,3.9317610263824463,0.6768601536750793,325.4901123046875,0.8360816836357117,4.928701400756836
1,2510,4.487958908081055,0.6993998885154724,378.85589599609375,0.7841183543205261,4.417164325714111
1,2520,3.9711756706237793,0.6236987709999084,334.7477111816406,0.8287094235420227,4.993777751922607
1,2530,3.9729201793670654,0.6481253504753113,332.4794921875,0.8525450825691223,5.057127952575684
1,2540,4.111118793487549,0.7562749981880188,335.484375,0.8236953616142273,4.783937454223633
1,2550,4.040022373199463,0.6342688202857971,340.57537841796875,0.8768641948699951,5.233282089233398
1,2560,4.186058521270752,0.7017006874084473,348.435791015625,0.7395151853561401,4.357469081878662
1,2570,3.9196712970733643,0.6802487373352051,323.9422607421875,0.8424405455589294,4.89827299118042
1,2580,4.331221580505371,0.649704098701477,368.1517333984375,0.7673929929733276,4.558625221252441
1,2590,4.134037494659424,0.6773200035095215,345.6717529296875,0.9086965322494507,5.6172566413879395
1,2600,4.2573347091674805,0.6514720320701599,360.5863037109375,0.784257173538208,4.402071952819824
1,2610,4.157159805297852,0.6647920608520508,349.23675537109375,0.8195891976356506,4.767706394195557
1,2620,4.548840522766113,0.7845967411994934,376.42437744140625,0.6109591722488403,3.751073122024536
1,2630,4.14955997467041,0.6286899447441101,352.0870361328125,0.8663474321365356,5.247950553894043
1,2640,4.05244779586792,0.6710031032562256,338.14447021484375,0.826137363910675,4.935681343078613
1,2650,4.264591693878174,0.796216607093811,346.8375244140625,0.7918523550033569,4.570774078369141
1,2660,4.1024169921875,0.7751364707946777,332.7280578613281,0.7645318508148193,4.610171794891357
1,2670,4.140805244445801,0.7536830306053162,338.71221923828125,0.7697540521621704,4.7138190269470215
1,2680,4.222753047943115,0.7648925185203552,345.78607177734375,0.7621481418609619,4.447903633117676
1,2690,3.9691078662872314,0.7203120589256287,324.87957763671875,0.8662819266319275,5.208808898925781
1,2700,4.108428955078125,0.7344228029251099,337.4006042480469,0.7844892740249634,4.6495041847229
1,2710,4.0678629875183105,0.697553813457489,337.0309143066406,0.7445288300514221,4.413262844085693
1,2720,4.159116744995117,0.6884409785270691,347.0675964355469,0.9129252433776855,5.41019868850708
1,2730,3.7633583545684814,0.659467875957489,310.3890380859375,0.8268580436706543,4.971301078796387
1,2740,4.068650722503662,0.7008559107780457,336.77947998046875,0.7608473300933838,4.488049507141113
1,2750,4.100752830505371,0.6860378384590149,341.47149658203125,0.6760525703430176,3.925441026687622
1,2760,4.212218761444092,0.7486283183097839,346.35906982421875,0.7310302257537842,4.481060028076172
1,2770,4.034762859344482,0.6920983195304871,334.2664794921875,0.7059131264686584,4.149686813354492
1,2780,4.259088039398193,0.7059051990509033,355.31829833984375,0.7081260085105896,4.019583702087402
1,2790,4.0045952796936035,0.6878198385238647,331.67755126953125,0.8104521036148071,4.728819370269775
2,0,6.7926812171936035,0.6165518760681152,316.7245788574219,0.8674386143684387,5.162845611572266
2,10,7.2558698654174805,0.921173095703125,324.8562316894531,0.8386432528495789,5.169836521148682
2,20,7.339242935180664,0.8957183957099915,330.4371337890625,0.7890294790267944,4.670169830322266
2,30,6.608603000640869,0.9718924760818481,289.06207275390625,0.8515585660934448,5.175228595733643
2,40,7.066237449645996,0.9320957660675049,314.57135009765625,0.7606857419013977,4.686908721923828
2,50,6.570775508880615,0.8991674184799194,290.8516845703125,0.8839936852455139,5.349945545196533
2,60,6.484295845031738,0.9534217715263367,283.63458251953125,0.8538405299186707,5.031759262084961
2,70,7.432511806488037,0.9994403719902039,329.9010925292969,0.8778355717658997,5.141711235046387
2,80,6.868043899536133,1.0055932998657227,300.63848876953125,0.8816120624542236,5.385943412780762
2,90,6.8024115562438965,1.0114970207214355,296.969970703125,0.8677554726600647,5.165772438049316
2,100,7.389489650726318,0.9736456274986267,329.01763916015625,0.8341836929321289,4.969623565673828
2,110,6.754803657531738,0.9810323715209961,296.0908203125,0.8525276184082031,5.010671138763428
2,120,7.509984493255615,1.141126036643982,326.6081237792969,0.6564677953720093,3.848381280899048
2,130,7.150836944580078,0.9746807813644409,316.7259521484375,0.7611808776855469,4.509612560272217
2,140,6.570837020874023,0.9635857343673706,287.55133056640625,0.7868242859840393,4.793920040130615
2,150,6.428708076477051,0.8887382745742798,284.10101318359375,0.8769641518592834,5.1283860206604
2,160,6.755202293395996,0.9968094825744629,295.30218505859375,0.8224664926528931,4.932651042938232
2,170,7.155571460723877,0.9975811243057251,315.79437255859375,0.788469672203064,4.703733444213867
2,180,7.024832725524902,1.0118961334228516,308.355712890625,0.8431081771850586,4.901850700378418
2,190,6.963491916656494,1.0013703107833862,305.74981689453125,0.9266179203987122,5.4999823570251465
